"img";"title";"attributes";"sub_title"
"https://berserk.ru/image/cards/card-87170.jpg";"Эльф-снайпер";"<p> Стихия: Леса </p><p>Стоимость: 4</p><p>Здоровье: 5</p><p>Простой удар: 1</p><br><img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/50332_symbols title=Поворот width=15>: 2 выстрела на 2, только по разным картам. </img>";"Порой терпение залог победы..."
"https://berserk.ru/image/cards/card-95384.jpg";"Зверинец";"<p> Стихия: Леса </p><p>Стоимость: 3</p><br>Возьмите карту за каждое существо под вашим контролем.";"Каждой твари - по паре."
"https://berserk.ru/image/data/Берсерк/gorii-533-copy.png";"Оседлавший лавину";"<p> Стихия: Горы </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br><strong>Найм: </strong>Закройте существо; оно не открывается, пока<strong>Оседлавший лавину</strong>в игре<br/>(Найм срабатывает, когда эта карта входит в игру).";""
"https://berserk.ru/image/data/Берсерк/dark-531-copy.png";"Кровавый псарь";"<p> Стихия: Тьма </p><p>Стоимость: 3</p><p>Здоровье: 2</p><p>Простой удар: 6</p><br>";"Знать слуа зачастую держит псов. Те чуют кровь почти так же хорошо, как и их хозяева."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards115_optimized.png";"Унук";"<p> Стихия: Болота </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 1</p><br>Когда покидает игру –<strong>отравить</strong>всех существ на 1";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT134-copy.png";"Стальной червь";"<p> Стихия: Тьма </p><p>Стоимость: 3</p><p>Здоровье: 1</p><p>Простой удар: 3</p><br><strong>Модуль.</strong>Когда наносит Х ран ударом по герою противника, этот противник кладет верхние Х карт колоды на кладбище.";"«Зарывается!»"
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards120-copy.png";"Воитель Сумрака";"<p> Стихия: Тьма </p><p>Стоимость: 2</p><p>Здоровье: 1</p><p>Простой удар: 2</p><br><strong>Гибель: </strong>Если<strong> Воитель Сумрака</strong>не<strong>механизм, возродите</strong>и<strong>усовершенствуйте</strong>его. При этом он получает +1 к удару.";"Его служба никогда не заканчивается."
"https://berserk.ru/image/cards/card-92473.jpg";"Нут";"<p> Стихия: Нейтральная </p><p>Стоимость: 10</p><p>Здоровье: 15</p><p>Простой удар: 3</p><br>Уникальность.<br/>Если у вашего героя должно остаться 0 или менее жизней, вместо этого у него остается 1 жизнь.";"Всегда слуга."
"https://berserk.ru/image/cards/card-87020.jpg";"Сангра";"<p> Стихия: Тьма </p><p>Стоимость: 6</p><p>Здоровье: 6</p><p>Простой удар: 6</p><br>Рывок.<br/>Жажда 4.";"Время вечерней трапезы, госпожа."
"https://berserk.ru/image/cards/card-87657.jpg";"Фиал порчи";"<p> Стихия: Болота </p><p>Стоимость: 2</p><br>Отравить выбранное существо на 2.";"Не все зелья варятся для того, что бы их пить."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards174_optimized.png";"Эрл Рыжий";"<p> Стихия: Нейтральная </p><p>Стоимость: 5</p><p>Здоровье: 5</p><p>Простой удар: 7</p><br><strong>Найм </strong>и<strong>Гибель</strong>не работают.";"НЕЛЬЗЯ!"
"https://berserk.ru/image/data/Берсерк/neutral-544-copy.png";"Костоглод";"<p> Стихия: Нейтральная </p><p>Стоимость: 2</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br><strong>Найм: </strong>Уничтожьте<strong>Костоглода,</strong>если вы не разыгрывали других существ в этот ход.";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards108-copy.png";"Ползучая хворь";"<p> Стихия: Болота </p><p>Стоимость: 4</p><br><strong>Отравить</strong>существо на Х, где Х - количество карт в вашей руке.";"Яды и болезни - верные друзья архаалита в борьбе с инакомыслящими."
"https://berserk.ru/image/cards/card-95822.jpg";"Постижение";"<p> Стихия: Болота </p><p>Стоимость: 1</p><br><strong>Постижение</strong>может быть в колоде любого героя -<strong>мага.</strong><br/>Возьмите карту.<br/>Выбранный игрок показывает руку.";"Любопытство - не порок."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards32_optimized.png";"Башар";"<p> Стихия: Горы </p><p>Стоимость: 3</p><p>Здоровье: 2</p><p>Простой удар: 3</p><br><p><strong>Найм: Следующий </strong></p><p><strong>Найм </strong>срабатает ещё раз (вы можете выбирать новые цели).</p>";"Я подготовлю тебя к бою."
"https://berserk.ru/image/cards/card-87178.jpg";"Верцверг";"<p> Стихия: Горы </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 2</p><br>Направленный удар.<br/>Найм: Выбранное существо получает +3 к удару.";"Немногие гномы заслуживают своими деяниями дар оборотничества."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT195-copy.png";"Вита";"<p> Стихия: Леса </p><p>Здоровье: 23</p><br>В начале хода противника закройте его существо с ударом 6 или более.<br/>2<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;><img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;> : Существо получает +2 к удару до начала вашего следующего хода. </img></img>";""
"https://berserk.ru/image/cards/card-87481.jpg";"Вождь клана";"<p> Стихия: Степи </p><p>Стоимость: 5</p><p>Здоровье: 5</p><p>Простой удар: 5</p><br>Пока Вождь клана на кладбище, каждое ваше степное существо получает +1 к удару.";"Моя правая рука может менше, чем он!"
"https://berserk.ru/image/cards/card-87601.jpg";"Дружница";"<p> Стихия: Болота </p><p>Стоимость: 3</p><p>Здоровье: 1</p><p>Простой удар: 3</p><br>Гибель: Вызовите Дружницу в закрытом виде.";"Нет на свете ничего страшнее отвергнутой любви."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards186-copy.png";"Темный епископ";"<p> Стихия: Нейтральная </p><p>Стоимость: 4</p><p>Здоровье: 4</p><p>Простой удар: 4</p><br><strong>Гибель</strong>: Ранить героя противника на 2,<strong>излечить</strong>вашего героя на 2.";"Спроси себя, тем ли богам ты поклоняешься?"
"https://berserk.ru/image/data/Берсерк/swamp-54-copy.png";"Ассасинация вайлов";"<p> Стихия: Болота </p><p>Стоимость: 2</p><br>Ранить закрытое существо по силе его удара.";"Даже вайл, пройдя школу ордена Койаров, становится смертельно опасным противником."
"https://berserk.ru/image/cards/card-95353.jpg";"Вервольф";"<p> Стихия: Леса </p><p>Стоимость: 2</p><p>Здоровье: 3</p><p>Простой удар: 2</p><br><strong>Найм: Сразиться</strong>с выбранным существом противника.";"Вервольфы зачастую становятся вожаками стай волков благодаря своей сверхъествественной силе и ловкости."
"https://berserk.ru/image/data/Берсерк/stepi-518-copy.png";"Из искры - пламя";"<p> Стихия: Степи </p><p>Стоимость: 2</p><br>Выберите одно из:<br/>- Ранить персонажа на 3.<br/>- Заплатите 4<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>, при этом ранить каждого персонажа на 3. </img>";""
"https://berserk.ru/image/data/Берсерк/stepi-52-copy.png";"Адепт пламени";"<p> Стихия: Степи </p><p>Стоимость: 1</p><p>Здоровье: 2</p><p>Простой удар: 1</p><br><strong>Найм:</strong>Вы можете заплатить 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/pray_02.png style=width: 13px; height: 13px;> , при этом <strong>выстрел</strong> на 2.<br/> (<em>Выстрел – атака, которая наносит 2 раны персонажу противника безответно. От выстрела нельзя назначить защитника.</em>) </img>";""
"https://berserk.ru/image/data/Берсерк/dark-520-copy.png";"Из смерти - ничто";"<p> Стихия: Тьма </p><p>Стоимость: 5</p><br>Выберите одно из:<br/>- Уничтожьте существо.<br/>- Заплатите 3<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;>, при этом унитожьте каждое существо. </img>";""
